t,E,p1,p2,p3,L1,L2,L3
1.08497e+06,-3.78974e+28,2.75279e+08,7.50966e+25,0,0,0,2.88371e+34
1.08577e+06,-3.78974e+28,2.6877e+08,7.50966e+25,0,0,0,2.88371e+34
1.08658e+06,-3.78974e+28,2.62243e+08,7.50966e+25,0,0,0,2.88371e+34
1.08738e+06,-3.78974e+28,2.5945e+08,7.50966e+25,0,0,0,2.88371e+34
1.08819e+06,-3.78974e+28,2.70394e+08,7.50966e+25,0,0,0,2.88371e+34
1.08899e+06,-3.78974e+28,2.71318e+08,7.50966e+25,0,0,0,2.88371e+34
1.0898e+06,-3.78974e+28,2.75977e+08,7.50966e+25,0,0,0,2.88371e+34
1.0906e+06,-3.78974e+28,2.83119e+08,7.50966e+25,0,0,0,2.88371e+34
1.09141e+06,-3.78974e+28,2.85244e+08,7.50966e+25,0,0,0,2.88371e+34
1.09222e+06,-3.78974e+28,2.86102e+08,7.50966e+25,0,0,0,2.88371e+34
1.09302e+06,-3.78974e+28,2.79442e+08,7.50966e+25,0,0,0,2.88371e+34
1.09383e+06,-3.78974e+28,2.76517e+08,7.50966e+25,0,0,0,2.88371e+34
1.09463e+06,-3.78974e+28,2.76077e+08,7.50966e+25,0,0,0,2.88371e+34
1.09544e+06,-3.78974e+28,2.85624e+08,7.50966e+25,0,0,0,2.88371e+34
1.09624e+06,-3.78974e+28,2.85152e+08,7.50966e+25,0,0,0,2.88371e+34
1.09705e+06,-3.78974e+28,2.89667e+08,7.50966e+25,0,0,0,2.88371e+34
1.09785e+06,-3.78974e+28,2.86664e+08,7.50966e+25,0,0,0,2.88371e+34
1.09866e+06,-3.78974e+28,2.92398e+08,7.50966e+25,0,0,0,2.88371e+34
1.09946e+06,-3.78974e+28,2.89365e+08,7.50966e+25,0,0,0,2.88371e+34
1.10027e+06,-3.78974e+28,2.87567e+08,7.50966e+25,0,0,0,2.88371e+34
1.10108e+06,-3.78974e+28,2.78252e+08,7.50966e+25,0,0,0,2.88371e+34
1.10188e+06,-3.78974e+28,2.76424e+08,7.50966e+25,0,0,0,2.88371e+34
1.10269e+06,-3.78974e+28,2.75832e+08,7.50966e+25,0,0,0,2.88371e+34
1.10349e+06,-3.78974e+28,2.77726e+08,7.50966e+25,0,0,0,2.88371e+34
1.1043e+06,-3.78974e+28,2.70854e+08,7.50966e+25,0,0,0,2.88371e+34
1.1051e+06,-3.78974e+28,2.68968e+08,7.50966e+25,0,0,0,2.88371e+34
1.10591e+06,-3.78974e+28,2.64568e+08,7.50966e+25,0,0,0,2.88371e+34
1.10671e+06,-3.78974e+28,2.60153e+08,7.50966e+25,0,0,0,2.88371e+34
1.10752e+06,-3.78974e+28,2.66977e+08,7.50966e+25,0,0,0,2.88371e+34
1.10832e+06,-3.78974e+28,2.63785e+08,7.50966e+25,0,0,0,2.88371e+34
1.10913e+06,-3.78974e+28,2.59328e+08,7.50966e+25,0,0,0,2.88371e+34
1.10994e+06,-3.78974e+28,2.6361e+08,7.50966e+25,0,0,0,2.88371e+34
1.11074e+06,-3.78974e+28,2.66628e+08,7.50966e+25,0,0,0,2.88371e+34
1.11155e+06,-3.78974e+28,2.69633e+08,7.50966e+25,0,0,0,2.88371e+34
1.11235e+06,-3.78974e+28,2.71998e+08,7.50966e+25,0,0,0,2.88371e+34
1.11316e+06,-3.78974e+28,2.69974e+08,7.50966e+25,0,0,0,2.88371e+34
1.11396e+06,-3.78974e+28,2.69812e+08,7.50966e+25,0,0,0,2.88371e+34
1.11477e+06,-3.78974e+28,2.74013e+08,7.50966e+25,0,0,0,2.88371e+34
1.11557e+06,-3.78974e+28,2.757e+08,7.50966e+25,0,0,0,2.88371e+34
1.11638e+06,-3.78974e+28,2.82376e+08,7.50966e+25,0,0,0,2.88371e+34
1.11719e+06,-3.78974e+28,2.80911e+08,7.50966e+25,0,0,0,2.88371e+34
1.11799e+06,-3.78974e+28,2.76932e+08,7.50966e+25,0,0,0,2.88371e+34
1.1188e+06,-3.78974e+28,2.69815e+08,7.50966e+25,0,0,0,2.88371e+34
1.1196e+06,-3.78974e+28,2.67686e+08,7.50966e+25,0,0,0,2.88371e+34
1.12041e+06,-3.78974e+28,2.63669e+08,7.50966e+25,0,0,0,2.88371e+34
1.12121e+06,-3.78974e+28,2.66517e+08,7.50966e+25,0,0,0,2.88371e+34
1.12202e+06,-3.78974e+28,2.67476e+08,7.50966e+25,0,0,0,2.88371e+34
1.12282e+06,-3.78974e+28,2.65922e+08,7.50966e+25,0,0,0,2.88371e+34
1.12363e+06,-3.78974e+28,2.63106e+08,7.50966e+25,0,0,0,2.88371e+34
1.12443e+06,-3.78974e+28,2.60902e+08,7.50966e+25,0,0,0,2.88371e+34
1.12524e+06,-3.78974e+28,2.59937e+08,7.50966e+25,0,0,0,2.88371e+34
1.12605e+06,-3.78974e+28,2.58334e+08,7.50966e+25,0,0,0,2.88371e+34
1.12685e+06,-3.78974e+28,2.61095e+08,7.50966e+25,0,0,0,2.88371e+34
1.12766e+06,-3.78974e+28,2.57593e+08,7.50966e+25,0,0,0,2.88371e+34
1.12846e+06,-3.78974e+28,2.59081e+08,7.50966e+25,0,0,0,2.88371e+34
1.12927e+06,-3.78974e+28,2.59931e+08,7.50966e+25,0,0,0,2.88371e+34
1.13007e+06,-3.78974e+28,2.5827e+08,7.50966e+25,0,0,0,2.88371e+34
1.13088e+06,-3.78974e+28,2.59097e+08,7.50966e+25,0,0,0,2.88371e+34
1.13168e+06,-3.78974e+28,2.61164e+08,7.50966e+25,0,0,0,2.88371e+34
1.13249e+06,-3.78974e+28,2.56343e+08,7.50966e+25,0,0,0,2.88371e+34
1.13329e+06,-3.78974e+28,2.59637e+08,7.50966e+25,0,0,0,2.88371e+34
1.1341e+06,-3.78974e+28,2.59795e+08,7.50966e+25,0,0,0,2.88371e+34
1.13491e+06,-3.78974e+28,2.56816e+08,7.50966e+25,0,0,0,2.88371e+34
1.13571e+06,-3.78974e+28,2.59454e+08,7.50966e+25,0,0,0,2.88371e+34
1.13652e+06,-3.78974e+28,2.6208e+08,7.50966e+25,0,0,0,2.88371e+34
1.13732e+06,-3.78974e+28,2.64071e+08,7.50966e+25,0,0,0,2.88371e+34
1.13813e+06,-3.78974e+28,2.63239e+08,7.50966e+25,0,0,0,2.88371e+34
1.13893e+06,-3.78974e+28,2.61771e+08,7.50966e+25,0,0,0,2.88371e+34
1.13974e+06,-3.78974e+28,2.61232e+08,7.50966e+25,0,0,0,2.88371e+34
1.14054e+06,-3.78974e+28,2.59745e+08,7.50966e+25,0,0,0,2.88371e+34
1.14135e+06,-3.78974e+28,2.61374e+08,7.50966e+25,0,0,0,2.88371e+34
1.14215e+06,-3.78974e+28,2.62369e+08,7.50966e+25,0,0,0,2.88371e+34
1.14296e+06,-3.78974e+28,2.61479e+08,7.50966e+25,0,0,0,2.88371e+34
1.14377e+06,-3.78974e+28,2.6058e+08,7.50966e+25,0,0,0,2.88371e+34
1.14457e+06,-3.78974e+28,2.61235e+08,7.50966e+25,0,0,0,2.88371e+34
1.14538e+06,-3.78974e+28,2.60319e+08,7.50966e+25,0,0,0,2.88371e+34
1.14618e+06,-3.78974e+28,2.59708e+08,7.50966e+25,0,0,0,2.88371e+34
1.14699e+06,-3.78974e+28,2.59088e+08,7.50966e+25,0,0,0,2.88371e+34
1.14779e+06,-3.78974e+28,2.59711e+08,7.50966e+25,0,0,0,2.88371e+34
1.1486e+06,-3.78974e+28,2.59076e+08,7.50966e+25,0,0,0,2.88371e+34
1.1494e+06,-3.78974e+28,2.62184e+08,7.50966e+25,0,0,0,2.88371e+34
1.15021e+06,-3.78974e+28,2.6341e+08,7.50966e+25,0,0,0,2.88371e+34
1.15101e+06,-3.78974e+28,2.62441e+08,7.50966e+25,0,0,0,2.88371e+34
1.15182e+06,-3.78974e+28,2.62716e+08,7.50966e+25,0,0,0,2.88371e+34
1.15263e+06,-3.78974e+28,2.62359e+08,7.50966e+25,0,0,0,2.88371e+34
1.15343e+06,-3.78974e+28,2.61996e+08,7.50966e+25,0,0,0,2.88371e+34
1.15424e+06,-3.78974e+28,2.60065e+08,7.50966e+25,0,0,0,2.88371e+34
1.15504e+06,-3.78974e+28,2.60316e+08,7.50966e+25,0,0,0,2.88371e+34
1.15585e+06,-3.78974e+28,2.61499e+08,7.50966e+25,0,0,0,2.88371e+34
1.15665e+06,-3.78974e+28,2.61115e+08,7.50966e+25,0,0,0,2.88371e+34
1.15746e+06,-3.78974e+28,2.61038e+08,7.50966e+25,0,0,0,2.88371e+34
1.15826e+06,-3.78974e+28,2.61113e+08,7.50966e+25,0,0,0,2.88371e+34
1.15907e+06,-3.78974e+28,2.60403e+08,7.50966e+25,0,0,0,2.88371e+34
1.15987e+06,-3.78974e+28,2.60548e+08,7.50966e+25,0,0,0,2.88371e+34
1.16068e+06,-3.78974e+28,2.60377e+08,7.50966e+25,0,0,0,2.88371e+34
1.16149e+06,-3.78974e+28,2.6075e+08,7.50966e+25,0,0,0,2.88371e+34
1.16229e+06,-3.78974e+28,2.60494e+08,7.50966e+25,0,0,0,2.88371e+34
1.1631e+06,-3.78974e+28,2.60861e+08,7.50966e+25,0,0,0,2.88371e+34
1.1639e+06,-3.78974e+28,2.60522e+08,7.50966e+25,0,0,0,2.88371e+34
1.16471e+06,-3.78974e+28,2.60415e+08,7.50966e+25,0,0,0,2.88371e+34
1.16551e+06,-3.78974e+28,2.60316e+08,7.50966e+25,0,0,0,2.88371e+34
1.16632e+06,-3.78974e+28,2.60285e+08,7.50966e+25,0,0,0,2.88371e+34
1.16712e+06,-3.78974e+28,2.60287e+08,7.50966e+25,0,0,0,2.88371e+34
1.16793e+06,-3.78974e+28,2.603e+08,7.50966e+25,0,0,0,2.88371e+34
1.16874e+06,-3.78974e+28,2.60165e+08,7.50966e+25,0,0,0,2.88371e+34
1.16954e+06,-3.78974e+28,2.59932e+08,7.50966e+25,0,0,0,2.88371e+34
1.17035e+06,-3.78974e+28,2.60167e+08,7.50966e+25,0,0,0,2.88371e+34
1.17115e+06,-3.78974e+28,2.60362e+08,7.50966e+25,0,0,0,2.88371e+34
1.17196e+06,-3.78974e+28,2.59697e+08,7.50966e+25,0,0,0,2.88371e+34
1.17276e+06,-3.78974e+28,2.60517e+08,7.50966e+25,0,0,0,2.88371e+34
1.17357e+06,-3.78974e+28,2.59851e+08,7.50966e+25,0,0,0,2.88371e+34
1.17437e+06,-3.78974e+28,2.59265e+08,7.50966e+25,0,0,0,2.88371e+34
1.17518e+06,-3.78974e+28,2.58834e+08,7.50966e+25,0,0,0,2.88371e+34
1.17598e+06,-3.78974e+28,2.59029e+08,7.50966e+25,0,0,0,2.88371e+34
1.17679e+06,-3.78974e+28,2.58287e+08,7.50966e+25,0,0,0,2.88371e+34
1.1776e+06,-3.78974e+28,2.5739e+08,7.50966e+25,0,0,0,2.88371e+34
1.1784e+06,-3.78974e+28,2.57118e+08,7.50966e+25,0,0,0,2.88371e+34
1.17921e+06,-3.78974e+28,2.58722e+08,7.50966e+25,0,0,0,2.88371e+34
1.18001e+06,-3.78974e+28,2.5939e+08,7.50966e+25,0,0,0,2.88371e+34
1.18082e+06,-3.78974e+28,2.58496e+08,7.50966e+25,0,0,0,2.88371e+34
1.18162e+06,-3.78974e+28,2.62135e+08,7.50966e+25,0,0,0,2.88371e+34
1.18243e+06,-3.78974e+28,2.62025e+08,7.50966e+25,0,0,0,2.88371e+34
1.18323e+06,-3.78974e+28,2.63478e+08,7.50966e+25,0,0,0,2.88371e+34
1.18404e+06,-3.78974e+28,2.64621e+08,7.50966e+25,0,0,0,2.88371e+34
1.18484e+06,-3.78974e+28,2.65764e+08,7.50966e+25,0,0,0,2.88371e+34
1.18565e+06,-3.78974e+28,2.65346e+08,7.50966e+25,0,0,0,2.88371e+34
1.18646e+06,-3.78974e+28,2.64929e+08,7.50966e+25,0,0,0,2.88371e+34
1.18726e+06,-3.78974e+28,2.65763e+08,7.50966e+25,0,0,0,2.88371e+34
1.18807e+06,-3.78974e+28,2.65974e+08,7.50966e+25,0,0,0,2.88371e+34
1.18887e+06,-3.78974e+28,2.65873e+08,7.50966e+25,0,0,0,2.88371e+34
1.18968e+06,-3.78974e+28,2.65149e+08,7.50966e+25,0,0,0,2.88371e+34
1.19048e+06,-3.78974e+28,2.66926e+08,7.50966e+25,0,0,0,2.88371e+34
1.19129e+06,-3.78974e+28,2.66517e+08,7.50966e+25,0,0,0,2.88371e+34
1.19209e+06,-3.78974e+28,2.66421e+08,7.50966e+25,0,0,0,2.88371e+34
1.1929e+06,-3.78974e+28,2.62888e+08,7.50966e+25,0,0,0,2.88371e+34
1.1937e+06,-3.78974e+28,2.63107e+08,7.50966e+25,0,0,0,2.88371e+34
1.19451e+06,-3.78974e+28,2.63639e+08,7.50966e+25,0,0,0,2.88371e+34
1.19532e+06,-3.78974e+28,2.64798e+08,7.50966e+25,0,0,0,2.88371e+34
1.19612e+06,-3.78974e+28,2.61582e+08,7.50966e+25,0,0,0,2.88371e+34
1.19693e+06,-3.78974e+28,2.61492e+08,7.50966e+25,0,0,0,2.88371e+34
1.19773e+06,-3.78974e+28,2.63279e+08,7.50966e+25,0,0,0,2.88371e+34
1.19854e+06,-3.78974e+28,2.6194e+08,7.50966e+25,0,0,0,2.88371e+34
1.19934e+06,-3.78974e+28,2.56226e+08,7.50966e+25,0,0,0,2.88371e+34
1.20015e+06,-3.78974e+28,2.53639e+08,7.50966e+25,0,0,0,2.88371e+34
1.20095e+06,-3.78974e+28,2.57303e+08,7.50966e+25,0,0,0,2.88371e+34
1.20176e+06,-3.78974e+28,2.57843e+08,7.50966e+25,0,0,0,2.88371e+34
1.20256e+06,-3.78974e+28,2.58383e+08,7.50966e+25,0,0,0,2.88371e+34
1.20337e+06,-3.78974e+28,2.56422e+08,7.50966e+25,0,0,0,2.88371e+34
1.20418e+06,-3.78974e+28,2.60714e+08,7.50966e+25,0,0,0,2.88371e+34
1.20498e+06,-3.78974e+28,2.6188e+08,7.50966e+25,0,0,0,2.88371e+34
1.20579e+06,-3.78974e+28,2.59295e+08,7.50966e+25,0,0,0,2.88371e+34
1.20659e+06,-3.78974e+28,2.59211e+08,7.50966e+25,0,0,0,2.88371e+34
1.2074e+06,-3.78974e+28,2.60377e+08,7.50966e+25,0,0,0,2.88371e+34
1.2082e+06,-3.78974e+28,2.57792e+08,7.50966e+25,0,0,0,2.88371e+34
1.20901e+06,-3.78974e+28,2.57707e+08,7.50966e+25,0,0,0,2.88371e+34
1.20981e+06,-3.78974e+28,2.59498e+08,7.50966e+25,0,0,0,2.88371e+34
1.21062e+06,-3.78974e+28,2.56287e+08,7.50966e+25,0,0,0,2.88371e+34
1.21142e+06,-3.78974e+28,2.54952e+08,7.50966e+25,0,0,0,2.88371e+34
1.21223e+06,-3.78974e+28,2.56742e+08,7.50966e+25,0,0,0,2.88371e+34
1.21304e+06,-3.78974e+28,2.54155e+08,7.50966e+25,0,0,0,2.88371e+34
1.21384e+06,-3.78974e+28,2.55944e+08,7.50966e+25,0,0,0,2.88371e+34
1.21465e+06,-3.78974e+28,2.52106e+08,7.50966e+25,0,0,0,2.88371e+34
1.21545e+06,-3.78974e+28,2.54519e+08,7.50966e+25,0,0,0,2.88371e+34
1.21626e+06,-3.78974e+28,2.56306e+08,7.50966e+25,0,0,0,2.88371e+34
1.21706e+06,-3.78974e+28,2.58092e+08,7.50966e+25,0,0,0,2.88371e+34
1.21787e+06,-3.78974e+28,2.54251e+08,7.50966e+25,0,0,0,2.88371e+34
1.21867e+06,-3.78974e+28,2.49784e+08,7.50966e+25,0,0,0,2.88371e+34
1.21948e+06,-3.78974e+28,2.50317e+08,7.50966e+25,0,0,0,2.88371e+34
1.22029e+06,-3.78974e+28,2.5085e+08,7.50966e+25,0,0,0,2.88371e+34
1.22109e+06,-3.78974e+28,2.50756e+08,7.50966e+25,0,0,0,2.88371e+34
1.2219e+06,-3.78974e+28,2.4941e+08,7.50966e+25,0,0,0,2.88371e+34
1.2227e+06,-3.78974e+28,2.43688e+08,7.50966e+25,0,0,0,2.88371e+34
1.22351e+06,-3.78974e+28,2.43591e+08,7.50966e+25,0,0,0,2.88371e+34
1.22431e+06,-3.78974e+28,2.45993e+08,7.50966e+25,0,0,0,2.88371e+34
1.22512e+06,-3.78974e+28,2.43393e+08,7.50966e+25,0,0,0,2.88371e+34
1.22592e+06,-3.78974e+28,2.42041e+08,7.50966e+25,0,0,0,2.88371e+34
1.22673e+06,-3.78974e+28,2.38188e+08,7.50966e+25,0,0,0,2.88371e+34
1.22753e+06,-3.78974e+28,2.41836e+08,7.50966e+25,0,0,0,2.88371e+34
1.22834e+06,-3.78974e+28,2.3923e+08,7.50966e+25,0,0,0,2.88371e+34
1.22915e+06,-3.78974e+28,2.37873e+08,7.50966e+25,0,0,0,2.88371e+34
1.22995e+06,-3.78974e+28,2.42767e+08,7.50966e+25,0,0,0,2.88371e+34
1.23076e+06,-3.78974e+28,2.43907e+08,7.50966e+25,0,0,0,2.88371e+34
1.23156e+06,-3.78974e+28,2.43797e+08,7.50966e+25,0,0,0,2.88371e+34
1.23237e+06,-3.78974e+28,2.51186e+08,7.50966e+25,0,0,0,2.88371e+34
1.23317e+06,-3.78974e+28,2.57324e+08,7.50966e+25,0,0,0,2.88371e+34
1.23398e+06,-3.78974e+28,2.55958e+08,7.50966e+25,0,0,0,2.88371e+34
1.23478e+06,-3.78974e+28,2.5459e+08,7.50966e+25,0,0,0,2.88371e+34
1.23559e+06,-3.78974e+28,2.56972e+08,7.50966e+25,0,0,0,2.88371e+34
1.23639e+06,-3.78974e+28,2.54351e+08,7.50966e+25,0,0,0,2.88371e+34
1.2372e+06,-3.78974e+28,2.51728e+08,7.50966e+25,0,0,0,2.88371e+34
1.23801e+06,-3.78974e+28,2.56605e+08,7.50966e+25,0,0,0,2.88371e+34
1.23881e+06,-3.78974e+28,2.65232e+08,7.50966e+25,0,0,0,2.88371e+34
1.23962e+06,-3.78974e+28,2.61353e+08,7.50966e+25,0,0,0,2.88371e+34
1.24042e+06,-3.78974e+28,2.69976e+08,7.50966e+25,0,0,0,2.88371e+34
1.24123e+06,-3.78974e+28,2.67345e+08,7.50966e+25,0,0,0,2.88371e+34
1.24203e+06,-3.78974e+28,2.69713e+08,7.50966e+25,0,0,0,2.88371e+34
1.24284e+06,-3.78974e+28,2.60825e+08,7.50966e+25,0,0,0,2.88371e+34
1.24364e+06,-3.78974e+28,2.56938e+08,7.50966e+25,0,0,0,2.88371e+34
1.24445e+06,-3.78974e+28,2.66802e+08,7.50966e+25,0,0,0,2.88371e+34
1.24525e+06,-3.78974e+28,2.70413e+08,7.50966e+25,0,0,0,2.88371e+34
1.24606e+06,-3.78974e+28,2.74022e+08,7.50966e+25,0,0,0,2.88371e+34
1.24687e+06,-3.78974e+28,2.7888e+08,7.50966e+25,0,0,0,2.88371e+34
1.24767e+06,-3.78974e+28,2.78734e+08,7.50966e+25,0,0,0,2.88371e+34
1.24848e+06,-3.78974e+28,2.72335e+08,7.50966e+25,0,0,0,2.88371e+34
1.24928e+06,-3.78974e+28,2.75936e+08,7.50966e+25,0,0,0,2.88371e+34
1.25009e+06,-3.78974e+28,2.74535e+08,7.50966e+25,0,0,0,2.88371e+34
1.25089e+06,-3.78974e+28,2.76882e+08,7.50966e+25,0,0,0,2.88371e+34
1.2517e+06,-3.78974e+28,2.79227e+08,7.50966e+25,0,0,0,2.88371e+34
1.2525e+06,-3.78974e+28,2.82821e+08,7.50966e+25,0,0,0,2.88371e+34
1.25331e+06,-3.78974e+28,2.83913e+08,7.50966e+25,0,0,0,2.88371e+34
1.25411e+06,-3.78974e+28,2.90003e+08,7.50966e+25,0,0,0,2.88371e+34
1.25492e+06,-3.78974e+28,2.83589e+08,7.50966e+25,0,0,0,2.88371e+34
1.25573e+06,-3.78974e+28,2.83424e+08,7.50966e+25,0,0,0,2.88371e+34
1.25653e+06,-3.78974e+28,2.83257e+08,7.50966e+25,0,0,0,2.88371e+34
1.25734e+06,-3.78974e+28,2.81838e+08,7.50966e+25,0,0,0,2.88371e+34
1.25814e+06,-3.78974e+28,2.79167e+08,7.50966e+25,0,0,0,2.88371e+34
1.25895e+06,-3.78974e+28,2.70242e+08,7.50966e+25,0,0,0,2.88371e+34
1.25975e+06,-3.78974e+28,2.73819e+08,7.50966e+25,0,0,0,2.88371e+34
1.26056e+06,-3.78974e+28,2.76143e+08,7.50966e+25,0,0,0,2.88371e+34
1.26136e+06,-3.78974e+28,2.63462e+08,7.50966e+25,0,0,0,2.88371e+34
1.26217e+06,-3.78974e+28,2.60781e+08,7.50966e+25,0,0,0,2.88371e+34
1.26297e+06,-3.78974e+28,2.58098e+08,7.50966e+25,0,0,0,2.88371e+34
1.26378e+06,-3.78974e+28,2.67917e+08,7.50966e+25,0,0,0,2.88371e+34
1.26459e+06,-3.78974e+28,2.6273e+08,7.50966e+25,0,0,0,2.88371e+34
1.26539e+06,-3.78974e+28,2.66293e+08,7.50966e+25,0,0,0,2.88371e+34
1.2662e+06,-3.78974e+28,2.61102e+08,7.50966e+25,0,0,0,2.88371e+34
1.267e+06,-3.78974e+28,2.68413e+08,7.50966e+25,0,0,0,2.88371e+34
1.26781e+06,-3.78974e+28,2.6947e+08,7.50966e+25,0,0,0,2.88371e+34
1.26861e+06,-3.78974e+28,2.68024e+08,7.50966e+25,0,0,0,2.88371e+34
1.26942e+06,-3.78974e+28,2.62825e+08,7.50966e+25,0,0,0,2.88371e+34
1.27022e+06,-3.78974e+28,2.61376e+08,7.50966e+25,0,0,0,2.88371e+34
1.27103e+06,-3.78974e+28,2.73678e+08,7.50966e+25,0,0,0,2.88371e+34
1.27184e+06,-3.78974e+28,2.64723e+08,7.50966e+25,0,0,0,2.88371e+34
1.27264e+06,-3.78974e+28,2.67019e+08,7.50966e+25,0,0,0,2.88371e+34
1.27345e+06,-3.78974e+28,2.60561e+08,7.50966e+25,0,0,0,2.88371e+34
1.27425e+06,-3.78974e+28,2.54101e+08,7.50966e+25,0,0,0,2.88371e+34
1.27506e+06,-3.78974e+28,2.41387e+08,7.50966e+25,0,0,0,2.88371e+34
1.27586e+06,-3.78974e+28,2.39924e+08,7.50966e+25,0,0,0,2.88371e+34
1.27667e+06,-3.78974e+28,2.44712e+08,7.50966e+25,0,0,0,2.88371e+34
1.27747e+06,-3.78974e+28,2.40745e+08,7.50966e+25,0,0,0,2.88371e+34
1.27828e+06,-3.78974e+28,2.35526e+08,7.50966e+25,0,0,0,2.88371e+34
1.27908e+06,-3.78974e+28,2.36557e+08,7.50966e+25,0,0,0,2.88371e+34
1.27989e+06,-3.78974e+28,2.35085e+08,7.50966e+25,0,0,0,2.88371e+34
1.2807e+06,-3.78974e+28,2.29861e+08,7.50966e+25,0,0,0,2.88371e+34
1.2815e+06,-3.78974e+28,2.37138e+08,7.50966e+25,0,0,0,2.88371e+34
1.28231e+06,-3.78974e+28,2.24408e+08,7.50966e+25,0,0,0,2.88371e+34
1.28311e+06,-3.78974e+28,2.22929e+08,7.50966e+25,0,0,0,2.88371e+34
1.28392e+06,-3.78974e+28,2.21449e+08,7.50966e+25,0,0,0,2.88371e+34
1.28472e+06,-3.78974e+28,2.37471e+08,7.50966e+25,0,0,0,2.88371e+34
1.28553e+06,-3.78974e+28,2.25985e+08,7.50966e+25,0,0,0,2.88371e+34
1.28633e+06,-3.78974e+28,2.24499e+08,7.50966e+25,0,0,0,2.88371e+34
1.28714e+06,-3.78974e+28,2.08007e+08,7.50966e+25,0,0,0,2.88371e+34
1.28794e+06,-3.78974e+28,2.09019e+08,7.50966e+25,0,0,0,2.88371e+34
1.28875e+06,-3.78974e+28,1.92524e+08,7.50966e+25,0,0,0,2.88371e+34
1.28956e+06,-3.78974e+28,1.91031e+08,7.50966e+25,0,0,0,2.88371e+34
1.29036e+06,-3.78974e+28,1.87036e+08,7.50966e+25,0,0,0,2.88371e+34
1.29117e+06,-3.78974e+28,1.98043e+08,7.50966e+25,0,0,0,2.88371e+34
1.29197e+06,-3.78974e+28,2.04048e+08,7.50966e+25,0,0,0,2.88371e+34
1.29278e+06,-3.78974e+28,2.05049e+08,7.50966e+25,0,0,0,2.88371e+34
1.29358e+06,-3.78974e+28,2.08549e+08,7.50966e+25,0,0,0,2.88371e+34
1.29439e+06,-3.78974e+28,2.02045e+08,7.50966e+25,0,0,0,2.88371e+34
1.29519e+06,-3.78974e+28,2.08043e+08,7.50966e+25,0,0,0,2.88371e+34
1.296e+06,-3.78974e+28,2.1904e+08,7.50966e+25,0,0,0,2.88371e+34
1.2968e+06,-3.78974e+28,2.17532e+08,7.50966e+25,0,0,0,2.88371e+34
1.29761e+06,-3.78974e+28,2.01019e+08,7.50966e+25,0,0,0,2.88371e+34
1.29842e+06,-3.78974e+28,2.09511e+08,7.50966e+25,0,0,0,2.88371e+34
1.29922e+06,-3.78974e+28,2.23002e+08,7.50966e+25,0,0,0,2.88371e+34
1.30003e+06,-3.78974e+28,2.26489e+08,7.50966e+25,0,0,0,2.88371e+34
1.30083e+06,-3.78974e+28,2.24974e+08,7.50966e+25,0,0,0,2.88371e+34
1.30164e+06,-3.78974e+28,2.23456e+08,7.50966e+25,0,0,0,2.88371e+34
1.30244e+06,-3.78974e+28,2.21937e+08,7.50966e+25,0,0,0,2.88371e+34
1.30325e+06,-3.78974e+28,2.27919e+08,7.50966e+25,0,0,0,2.88371e+34
1.30405e+06,-3.78974e+28,2.16394e+08,7.50966e+25,0,0,0,2.88371e+34
1.30486e+06,-3.78974e+28,2.04868e+08,7.50966e+25,0,0,0,2.88371e+34
1.30566e+06,-3.78974e+28,2.20847e+08,7.50966e+25,0,0,0,2.88371e+34
1.30647e+06,-3.78974e+28,2.34325e+08,7.50966e+25,0,0,0,2.88371e+34
1.30728e+06,-3.78974e+28,2.30296e+08,7.50966e+25,0,0,0,2.88371e+34
1.30808e+06,-3.78974e+28,2.33767e+08,7.50966e+25,0,0,0,2.88371e+34
1.30889e+06,-3.78974e+28,2.29736e+08,7.50966e+25,0,0,0,2.88371e+34
1.30969e+06,-3.78974e+28,2.23201e+08,7.50966e+25,0,0,0,2.88371e+34
1.3105e+06,-3.78974e+28,2.21667e+08,7.50966e+25,0,0,0,2.88371e+34
1.3113e+06,-3.78974e+28,2.1513e+08,7.50966e+25,0,0,0,2.88371e+34
1.31211e+06,-3.78974e+28,2.18594e+08,7.50966e+25,0,0,0,2.88371e+34
1.31291e+06,-3.78974e+28,2.3206e+08,7.50966e+25,0,0,0,2.88371e+34
1.31372e+06,-3.78974e+28,2.40522e+08,7.50966e+25,0,0,0,2.88371e+34
1.31452e+06,-3.78974e+28,2.31479e+08,7.50966e+25,0,0,0,2.88371e+34
1.31533e+06,-3.78974e+28,2.17432e+08,7.50966e+25,0,0,0,2.88371e+34
1.31614e+06,-3.78974e+28,2.38394e+08,7.50966e+25,0,0,0,2.88371e+34
1.31694e+06,-3.78974e+28,2.46851e+08,7.50966e+25,0,0,0,2.88371e+34
1.31775e+06,-3.78974e+28,2.37802e+08,7.50966e+25,0,0,0,2.88371e+34
1.31855e+06,-3.78974e+28,2.36253e+08,7.50966e+25,0,0,0,2.88371e+34
1.31936e+06,-3.78974e+28,2.19699e+08,7.50966e+25,0,0,0,2.88371e+34
1.32016e+06,-3.78974e+28,2.2815e+08,7.50966e+25,0,0,0,2.88371e+34
1.32097e+06,-3.78974e+28,2.366e+08,7.50966e+25,0,0,0,2.88371e+34
1.32177e+06,-3.78974e+28,2.35046e+08,7.50966e+25,0,0,0,2.88371e+34
1.32258e+06,-3.78974e+28,2.3099e+08,7.50966e+25,0,0,0,2.88371e+34
1.32339e+06,-3.78974e+28,2.39436e+08,7.50966e+25,0,0,0,2.88371e+34
