t,E,p1,p2,p3,L1,L2,L3
1.41762e+06,-2.6513e+33,-3.49007e+10,1.77846e+29,0,0,0,2.66058e+40
1.42568e+06,-2.6513e+33,-1.44286e+10,1.77846e+29,0,0,0,2.66058e+40
1.43373e+06,-2.6513e+33,2.6529e+10,1.77846e+29,0,0,0,2.66058e+40
1.44179e+06,-2.6513e+33,3.67582e+10,1.77846e+29,0,0,0,2.66058e+40
1.44984e+06,-2.6513e+33,4.69875e+10,1.77846e+29,0,0,0,2.66058e+40
1.4579e+06,-2.6513e+33,6.23381e+10,1.77846e+29,0,0,0,2.66058e+40
1.46595e+06,-2.6513e+33,4.1839e+10,1.77846e+29,0,0,0,2.66058e+40
1.47401e+06,-2.6513e+33,7.25539e+10,1.77846e+29,0,0,0,2.66058e+40
1.48206e+06,-2.6513e+33,6.22977e+10,1.77846e+29,0,0,0,2.66058e+40
1.49012e+06,-2.6513e+33,2.64344e+10,1.77846e+29,0,0,0,2.66058e+40
1.49817e+06,-2.6513e+33,1.61783e+10,1.77846e+29,0,0,0,2.66058e+40
1.50623e+06,-2.6513e+33,1.10436e+10,1.77846e+29,0,0,0,2.66058e+40
1.51428e+06,-2.6513e+33,2.12732e+10,1.77846e+29,0,0,0,2.66058e+40
1.52234e+06,-2.6513e+33,2.126e+10,1.77846e+29,0,0,0,2.66058e+40
1.53039e+06,-2.6513e+33,3.66112e+10,1.77846e+29,0,0,0,2.66058e+40
1.53845e+06,-2.6513e+33,3.65982e+10,1.77846e+29,0,0,0,2.66058e+40
1.5465e+06,-2.6513e+33,1.60997e+10,1.77846e+29,0,0,0,2.66058e+40
1.55455e+06,-2.6513e+33,5.19368e+10,1.77846e+29,0,0,0,2.66058e+40
1.56261e+06,-2.6513e+33,7.24098e+10,1.77846e+29,0,0,0,2.66058e+40
1.57066e+06,-2.6513e+33,4.16689e+10,1.77846e+29,0,0,0,2.66058e+40
1.57872e+06,-2.6513e+33,2.11709e+10,1.77846e+29,0,0,0,2.66058e+40
1.58677e+06,-2.6513e+33,5.79449e+09,1.77846e+29,0,0,0,2.66058e+40
1.59483e+06,-2.6513e+33,1.09038e+10,1.77846e+29,0,0,0,2.66058e+40
1.60288e+06,-2.6513e+33,-1.4715e+10,1.77846e+29,0,0,0,2.66058e+40
1.61094e+06,-2.6513e+33,-3.00909e+10,1.77846e+29,0,0,0,2.66058e+40
1.61899e+06,-2.6513e+33,-1.47382e+10,1.77846e+29,0,0,0,2.66058e+40
1.62705e+06,-2.6513e+33,-2.49923e+10,1.77846e+29,0,0,0,2.66058e+40
1.6351e+06,-2.6513e+33,-4.51765e+09,1.77846e+29,0,0,0,2.66058e+40
1.64316e+06,-2.6513e+33,5.71439e+09,1.77846e+29,0,0,0,2.66058e+40
1.65121e+06,-2.6513e+33,-4.5389e+09,1.77846e+29,0,0,0,2.66058e+40
1.65927e+06,-2.6513e+33,5.72314e+08,1.77846e+29,0,0,0,2.66058e+40
1.66732e+06,-2.6513e+33,-4.55896e+09,1.77846e+29,0,0,0,2.66058e+40
1.67537e+06,-2.6513e+33,-9.68988e+09,1.77846e+29,0,0,0,2.66058e+40
1.68343e+06,-2.6513e+33,5.43777e+08,1.77846e+29,0,0,0,2.66058e+40
1.69148e+06,-2.6513e+33,2.61421e+10,1.77846e+29,0,0,0,2.66058e+40
1.69954e+06,-2.6513e+33,1.5891e+10,1.77846e+29,0,0,0,2.66058e+40
1.70759e+06,-2.6513e+33,4.66116e+10,1.77846e+29,0,0,0,2.66058e+40
1.71565e+06,-2.6513e+33,3.12401e+10,1.77846e+29,0,0,0,2.66058e+40
1.7237e+06,-2.6513e+33,4.14762e+10,1.77846e+29,0,0,0,2.66058e+40
1.73176e+06,-2.6513e+33,3.12273e+10,1.77846e+29,0,0,0,2.66058e+40
1.73981e+06,-2.6513e+33,3.63433e+10,1.77846e+29,0,0,0,2.66058e+40
1.74787e+06,-2.6513e+33,4.65816e+10,1.77846e+29,0,0,0,2.66058e+40
1.75592e+06,-2.6513e+33,4.65778e+10,1.77846e+29,0,0,0,2.66058e+40
1.76398e+06,-2.6513e+33,2.09681e+10,1.77846e+29,0,0,0,2.66058e+40
1.77203e+06,-2.6513e+33,1.07236e+10,1.77846e+29,0,0,0,2.66058e+40
1.78009e+06,-2.6513e+33,-2.51267e+10,1.77846e+29,0,0,0,2.66058e+40
1.78814e+06,-2.6513e+33,-1.48829e+10,1.77846e+29,0,0,0,2.66058e+40
1.7962e+06,-2.6513e+33,-2.00018e+10,1.77846e+29,0,0,0,2.66058e+40
1.80425e+06,-2.6513e+33,-3.02402e+10,1.77846e+29,0,0,0,2.66058e+40
1.8123e+06,-2.6513e+33,-6.0962e+10,1.77846e+29,0,0,0,2.66058e+40
1.82036e+06,-2.6513e+33,-6.60743e+10,1.77846e+29,0,0,0,2.66058e+40
1.82841e+06,-2.6513e+33,-7.11835e+10,1.77846e+29,0,0,0,2.66058e+40
1.83647e+06,-2.6513e+33,-6.09248e+10,1.77846e+29,0,0,0,2.66058e+40
1.84452e+06,-2.6513e+33,-1.99331e+10,1.77846e+29,0,0,0,2.66058e+40
1.85258e+06,-2.6513e+33,-4.54258e+09,1.77846e+29,0,0,0,2.66058e+40
1.86063e+06,-2.6513e+33,2.10983e+10,1.77846e+29,0,0,0,2.66058e+40
1.86869e+06,-2.6513e+33,3.13853e+10,1.77846e+29,0,0,0,2.66058e+40
1.87674e+06,-2.6513e+33,5.19295e+10,1.77846e+29,0,0,0,2.66058e+40
1.8848e+06,-2.6513e+33,5.71313e+10,1.77846e+29,0,0,0,2.66058e+40
1.89285e+06,-2.6513e+33,4.70047e+10,1.77846e+29,0,0,0,2.66058e+40
1.90091e+06,-2.6513e+33,5.74322e+10,1.77846e+29,0,0,0,2.66058e+40
1.90896e+06,-2.6513e+33,6.29087e+10,1.77846e+29,0,0,0,2.66058e+40
1.91702e+06,-2.6513e+33,7.87712e+10,1.77846e+29,0,0,0,2.66058e+40
1.92507e+06,-2.6513e+33,9.48252e+10,1.77846e+29,0,0,0,2.66058e+40
1.93312e+06,-2.6513e+33,6.96689e+10,1.77846e+29,0,0,0,2.66058e+40
1.94118e+06,-2.6513e+33,1.15977e+11,1.77846e+29,0,0,0,2.66058e+40
1.94923e+06,-2.6513e+33,1.21229e+11,1.77846e+29,0,0,0,2.66058e+40
1.95729e+06,-2.6513e+33,9.05894e+10,1.77846e+29,0,0,0,2.66058e+40
1.96534e+06,-2.6513e+33,7.52893e+10,1.77846e+29,0,0,0,2.66058e+40
1.9734e+06,-2.6513e+33,5.99731e+10,1.77846e+29,0,0,0,2.66058e+40
1.98145e+06,-2.6513e+33,7.02527e+10,1.77846e+29,0,0,0,2.66058e+40
1.98951e+06,-2.6513e+33,8.56456e+10,1.77846e+29,0,0,0,2.66058e+40
1.99756e+06,-2.6513e+33,1.06154e+11,1.77846e+29,0,0,0,2.66058e+40
2.00562e+06,-2.6513e+33,5.49571e+10,1.77846e+29,0,0,0,2.66058e+40
2.01367e+06,-2.6513e+33,4.47278e+10,1.77846e+29,0,0,0,2.66058e+40
2.02173e+06,-2.6513e+33,9.59523e+10,1.77846e+29,0,0,0,2.66058e+40
2.02978e+06,-2.6513e+33,7.54744e+10,1.77846e+29,0,0,0,2.66058e+40
2.03784e+06,-2.6513e+33,8.57227e+10,1.77846e+29,0,0,0,2.66058e+40
2.04589e+06,-2.6513e+33,9.08477e+10,1.77846e+29,0,0,0,2.66058e+40
2.05395e+06,-2.6513e+33,1.42064e+11,1.77846e+29,0,0,0,2.66058e+40
2.062e+06,-2.6513e+33,1.52307e+11,1.77846e+29,0,0,0,2.66058e+40
2.07005e+06,-2.6513e+33,1.6767e+11,1.77846e+29,0,0,0,2.66058e+40
2.07811e+06,-2.6513e+33,1.67669e+11,1.77846e+29,0,0,0,2.66058e+40
2.08616e+06,-2.6513e+33,2.03516e+11,1.77846e+29,0,0,0,2.66058e+40
2.09422e+06,-2.6513e+33,2.03512e+11,1.77846e+29,0,0,0,2.66058e+40
2.10227e+06,-2.6513e+33,2.18872e+11,1.77846e+29,0,0,0,2.66058e+40
2.11033e+06,-2.6513e+33,2.34231e+11,1.77846e+29,0,0,0,2.66058e+40
2.11838e+06,-2.6513e+33,2.64953e+11,1.77846e+29,0,0,0,2.66058e+40
2.12644e+06,-2.6513e+33,3.00797e+11,1.77846e+29,0,0,0,2.66058e+40
