t,x1,y1,z1
1.50945e+06,-4.47584e+08,-3.49138e+07,0
1.51025e+06,-4.47559e+08,-3.51117e+07,0
1.51106e+06,-4.47532e+08,-3.53096e+07,0
1.51187e+06,-4.47504e+08,-3.55073e+07,0
1.51267e+06,-4.47474e+08,-3.5705e+07,0
1.51348e+06,-4.47444e+08,-3.59026e+07,0
1.51428e+06,-4.47412e+08,-3.61e+07,0
1.51509e+06,-4.47378e+08,-3.62974e+07,0
1.51589e+06,-4.47344e+08,-3.64947e+07,0
1.5167e+06,-4.47308e+08,-3.66918e+07,0
1.5175e+06,-4.4727e+08,-3.68889e+07,0
1.51831e+06,-4.47232e+08,-3.70858e+07,0
1.51911e+06,-4.47192e+08,-3.72827e+07,0
1.51992e+06,-4.47151e+08,-3.74794e+07,0
1.52073e+06,-4.47108e+08,-3.7676e+07,0
1.52153e+06,-4.47064e+08,-3.78726e+07,0
1.52234e+06,-4.47019e+08,-3.8069e+07,0
1.52314e+06,-4.46973e+08,-3.82653e+07,0
1.52395e+06,-4.46925e+08,-3.84615e+07,0
1.52475e+06,-4.46876e+08,-3.86576e+07,0
1.52556e+06,-4.46825e+08,-3.88536e+07,0
1.52636e+06,-4.46774e+08,-3.90494e+07,0
1.52717e+06,-4.46721e+08,-3.92452e+07,0
1.52797e+06,-4.46666e+08,-3.94408e+07,0
1.52878e+06,-4.46611e+08,-3.96364e+07,0
1.52959e+06,-4.46554e+08,-3.98318e+07,0
1.53039e+06,-4.46496e+08,-4.00271e+07,0
1.5312e+06,-4.46436e+08,-4.02223e+07,0
1.532e+06,-4.46375e+08,-4.04173e+07,0
1.53281e+06,-4.46313e+08,-4.06123e+07,0
1.53361e+06,-4.4625e+08,-4.08071e+07,0
1.53442e+06,-4.46185e+08,-4.10019e+07,0
1.53522e+06,-4.46119e+08,-4.11965e+07,0
1.53603e+06,-4.46051e+08,-4.13909e+07,0
1.53683e+06,-4.45983e+08,-4.15853e+07,0
1.53764e+06,-4.45913e+08,-4.17795e+07,0
1.53845e+06,-4.45841e+08,-4.19737e+07,0
1.53925e+06,-4.45769e+08,-4.21677e+07,0
1.54006e+06,-4.45695e+08,-4.23615e+07,0
1.54086e+06,-4.4562e+08,-4.25553e+07,0
1.54167e+06,-4.45543e+08,-4.27489e+07,0
1.54247e+06,-4.45465e+08,-4.29424e+07,0
1.54328e+06,-4.45386e+08,-4.31358e+07,0
1.54408e+06,-4.45306e+08,-4.3329e+07,0
1.54489e+06,-4.45224e+08,-4.35222e+07,0
1.5457e+06,-4.45141e+08,-4.37152e+07,0
1.5465e+06,-4.45056e+08,-4.3908e+07,0
1.54731e+06,-4.4497e+08,-4.41008e+07,0
1.54811e+06,-4.44883e+08,-4.42934e+07,0
1.54892e+06,-4.44795e+08,-4.44859e+07,0
1.54972e+06,-4.44705e+08,-4.46782e+07,0
1.55053e+06,-4.44614e+08,-4.48704e+07,0
1.55133e+06,-4.44522e+08,-4.50625e+07,0
1.55214e+06,-4.44428e+08,-4.52544e+07,0
1.55294e+06,-4.44333e+08,-4.54463e+07,0
1.55375e+06,-4.44237e+08,-4.56379e+07,0
1.55456e+06,-4.4414e+08,-4.58295e+07,0
1.55536e+06,-4.44041e+08,-4.60209e+07,0
1.55617e+06,-4.4394e+08,-4.62122e+07,0
1.55697e+06,-4.43839e+08,-4.64033e+07,0
1.55778e+06,-4.43736e+08,-4.65943e+07,0
1.55858e+06,-4.43632e+08,-4.67851e+07,0
1.55939e+06,-4.43526e+08,-4.69759e+07,0
1.56019e+06,-4.4342e+08,-4.71664e+07,0
1.561e+06,-4.43312e+08,-4.73569e+07,0
1.5618e+06,-4.43202e+08,-4.75472e+07,0
1.56261e+06,-4.43091e+08,-4.77373e+07,0
1.56342e+06,-4.42979e+08,-4.79273e+07,0
1.56422e+06,-4.42866e+08,-4.81172e+07,0
1.56503e+06,-4.42751e+08,-4.83069e+07,0
1.56583e+06,-4.42635e+08,-4.84965e+07,0
1.56664e+06,-4.42518e+08,-4.86859e+07,0
1.56744e+06,-4.42399e+08,-4.88752e+07,0
1.56825e+06,-4.42279e+08,-4.90643e+07,0
1.56905e+06,-4.42158e+08,-4.92533e+07,0
1.56986e+06,-4.42035e+08,-4.94421e+07,0
1.57066e+06,-4.41911e+08,-4.96308e+07,0
1.57147e+06,-4.41786e+08,-4.98193e+07,0
1.57228e+06,-4.41659e+08,-5.00077e+07,0
1.57308e+06,-4.41532e+08,-5.0196e+07,0
1.57389e+06,-4.41402e+08,-5.0384e+07,0
